"FLAG_RESIL";"CLASS_AGE";"CLASS_ANC";"CLASS_OFFRE";"CLASS_DEP";"CLASS_APPELS";"CLASS_P_APPELS_DS_FFT";"CLASS_HORS_FFT";"CLASS_SERVICES";"CLASS_TU";"CLASS_NBAPPELS";"CLASS_SD_DS_FR"
"3474";"RESIL_NON";"[41:60]";"ANC4";"O5O6";"NO_DEP";"APP4";"PAP3";"HORS_FFT_NON";"SER2";"TU3";"NB_HF_0";"SD_Ds_FT_2"
"3475";"RESIL_NON";"[61:110]";"ANC3";"O7";"NO_DEP";"APP4";"PAP2";"HORS_FFT_OUI";"SER3";"TU1";"NB_HF_3";"SD_Ds_FT_2"
"3476";"RESIL_NON";"[0:25]";"ANC2";"O1O2";"DEP";"APP1";"PAP2";"HORS_FFT_NON";"SER1";"TU3";"NB_HF_0";"SD_Ds_FT_1"
"3477";"RESIL_OUI";"[61:110]";"ANC1";"O1O2";"NO_DEP";"APP1";"PAP1";"HORS_FFT_OUI";"SERNA";"TU1";"NB_HF_1";"SD_Ds_FT_0"
"3478";"RESIL_NON";"[26:40]";"ANC4";"O1O2";"NO_DEP";"APP0";"Autres";"HORS_FFT_NON";"SER4";"TU1";"NB_HF_0";"SD_Ds_FT_0"
"3479";"RESIL_NON";"[61:110]";"ANC4";"O3O4";"DEP";"APP4";"PAP2";"HORS_FFT_OUI";"SER3";"TU4";"NB_HF_3";"SD_Ds_FT_1"
"3480";"RESIL_NON";"[0:25]";"ANC4";"O1O2";"DEP";"APP1";"PAP2";"HORS_FFT_OUI";"SER1";"TU4";"NB_HF_1";"SD_Ds_FT_1"
"3481";"RESIL_NON";"[0:25]";"ANC4";"O1O2";"DEP";"APP2";"PAP2";"HORS_FFT_OUI";"SER1";"TU4";"NB_HF_1";"SD_Ds_FT_2"
"3482";"RESIL_NON";"[0:25]";"ANC2";"O1O2";"DEP";"APP2";"PAP2";"HORS_FFT_OUI";"SER3";"TU4";"NB_HF_3";"SD_Ds_FT_1"
"3483";"RESIL_NON";"[0:25]";"ANC4";"O5O6";"NO_DEP";"APP3";"PAP3";"HORS_FFT_OUI";"SER2";"TU2";"NB_HF_1";"SD_Ds_FT_2"
"3484";"RESIL_NON";"[41:60]";"ANC4";"O1O2";"NO_DEP";"APP1";"PAP3";"HORS_FFT_NON";"SER2";"TU3";"NB_HF_0";"SD_Ds_FT_1"
"3485";"RESIL_NON";"[0:25]";"ANC4";"O5O6";"NO_DEP";"APP3";"PAP3";"HORS_FFT_OUI";"SER2";"TU2";"NB_HF_1";"SD_Ds_FT_2"
"3486";"RESIL_NON";"[26:40]";"ANC4";"O3O4";"NO_DEP";"APP1";"PAP2";"HORS_FFT_OUI";"SER3";"TU2";"NB_HF_1";"SD_Ds_FT_1"
"3487";"RESIL_NON";"[61:110]";"ANC2";"O7";"NO_DEP";"APP4";"PAP2";"HORS_FFT_OUI";"SER2";"TU1";"NB_HF_3";"SD_Ds_FT_2"
"3488";"RESIL_NON";"[0:25]";"ANC2";"O3O4";"NO_DEP";"APP0";"Autres";"HORS_FFT_NON";"SER3";"TU1";"NB_HF_0";"SD_Ds_FT_0"
"3489";"RESIL_OUI";"[0:25]";"ANC2";"O3O4";"NO_DEP";"APP2";"PAP3";"HORS_FFT_NON";"SER2";"TU2";"NB_HF_0";"SD_Ds_FT_2"
"3490";"RESIL_OUI";"[26:40]";"ANC1";"O1O2";"NO_DEP";"APP1";"PAP3";"HORS_FFT_NON";"SER1";"TU3";"NB_HF_0";"SD_Ds_FT_1"
"3491";"RESIL_OUI";"[0:25]";"ANC3";"O3O4";"NO_DEP";"APP3";"PAP3";"HORS_FFT_NON";"SER2";"TU2";"NB_HF_0";"SD_Ds_FT_2"
"3492";"RESIL_NON";"[61:110]";"ANC4";"O1O2";"NO_DEP";"APP0";"Autres";"HORS_FFT_NON";"SER2";"TU1";"NB_HF_0";"SD_Ds_FT_0"
"3493";"RESIL_OUI";"[0:25]";"ANC1";"O5O6";"NO_DEP";"APP0";"Autres";"HORS_FFT_NON";"SER3";"TU1";"NB_HF_0";"SD_Ds_FT_0"
"3494";"RESIL_NON";"[0:25]";"ANC4";"O3O4";"NO_DEP";"APP2";"PAP3";"HORS_FFT_OUI";"SER2";"TU3";"NB_HF_1";"SD_Ds_FT_1"
"3495";"RESIL_NON";"[26:40]";"ANC4";"O1O2";"DEP";"APP2";"PAP2";"HORS_FFT_OUI";"SER3";"TU4";"NB_HF_1";"SD_Ds_FT_0"
"3496";"RESIL_OUI";"[41:60]";"ANC1";"O1O2";"DEP";"APP1";"PAP2";"HORS_FFT_OUI";"SER2";"TU4";"NB_HF_1";"SD_Ds_FT_1"
"3497";"RESIL_NON";"[0:25]";"ANC1";"O1O2";"NO_DEP";"APP1";"PAP3";"HORS_FFT_OUI";"SER2";"TU3";"NB_HF_1";"SD_Ds_FT_1"
"3498";"RESIL_OUI";"[41:60]";"ANC3";"O1O2";"NO_DEP";"APP1";"PAP1";"HORS_FFT_OUI";"SERNA";"TU1";"NB_HF_1";"SD_Ds_FT_0"
"3499";"RESIL_NON";"[41:60]";"ANC2";"O3O4";"DEP";"APP3";"PAP2";"HORS_FFT_OUI";"SER2";"TU4";"NB_HF_1";"SD_Ds_FT_2"
"3500";"RESIL_OUI";"[41:60]";"ANC4";"O1O2";"NO_DEP";"APP1";"PAP2";"HORS_FFT_OUI";"SER3";"TU2";"NB_HF_2";"SD_Ds_FT_1"
"3501";"RESIL_NON";"[0:25]";"ANC4";"O1O2";"NO_DEP";"APP1";"PAP3";"HORS_FFT_NON";"SER3";"TU2";"NB_HF_0";"SD_Ds_FT_1"
"3502";"RESIL_NON";"[26:40]";"ANC1";"O5O6";"DEP";"APP4";"PAP2";"HORS_FFT_OUI";"SER4";"TU4";"NB_HF_3";"SD_Ds_FT_2"
"3503";"RESIL_NON";"[0:25]";"ANC4";"O3O4";"DEP";"APP2";"PAP2";"HORS_FFT_OUI";"SER3";"TU3";"NB_HF_1";"SD_Ds_FT_1"
"3504";"RESIL_NON";"[26:40]";"ANC4";"O5O6";"NO_DEP";"APP4";"PAP2";"HORS_FFT_OUI";"SER1";"TU2";"NB_HF_3";"SD_Ds_FT_2"
"3505";"RESIL_NON";"[41:60]";"ANC4";"O3O4";"DEP";"APP4";"PAP2";"HORS_FFT_NON";"SER2";"TU4";"NB_HF_0";"SD_Ds_FT_0"
"3506";"RESIL_OUI";"[26:40]";"ANC1";"O5O6";"NO_DEP";"APP0";"Autres";"HORS_FFT_NON";"SER2";"TU1";"NB_HF_0";"SD_Ds_FT_0"
"3507";"RESIL_OUI";"[41:60]";"ANC4";"O3O4";"DEP";"APP3";"PAP2";"HORS_FFT_NON";"SER2";"TU3";"NB_HF_0";"SD_Ds_FT_2"
"3508";"RESIL_NON";"[41:60]";"ANC4";"O7";"NO_DEP";"APP4";"PAP2";"HORS_FFT_OUI";"SER2";"TU1";"NB_HF_3";"SD_Ds_FT_2"
"3509";"RESIL_NON";"[0:25]";"ANC1";"O1O2";"DEP";"APP1";"PAP2";"HORS_FFT_OUI";"SER4";"TU4";"NB_HF_1";"SD_Ds_FT_1"
"3510";"RESIL_NON";"[41:60]";"ANC2";"O3O4";"DEP";"APP2";"PAP2";"HORS_FFT_OUI";"SER2";"TU3";"NB_HF_2";"SD_Ds_FT_2"
"3511";"RESIL_OUI";"[41:60]";"ANC1";"O1O2";"NO_DEP";"APP1";"PAP3";"HORS_FFT_OUI";"SER2";"TU2";"NB_HF_1";"SD_Ds_FT_1"
"3512";"RESIL_NON";"[41:60]";"ANC4";"O1O2";"NO_DEP";"APP1";"PAP3";"HORS_FFT_OUI";"SER2";"TU3";"NB_HF_1";"SD_Ds_FT_1"
"3513";"RESIL_NON";"[41:60]";"ANC4";"O3O4";"DEP";"APP3";"PAP2";"HORS_FFT_OUI";"SER1";"TU2";"NB_HF_3";"SD_Ds_FT_2"
"3514";"RESIL_NON";"[61:110]";"ANC4";"O5O6";"NO_DEP";"APP3";"PAP3";"HORS_FFT_NON";"SER2";"TU2";"NB_HF_0";"SD_Ds_FT_2"
"3515";"RESIL_OUI";"[0:25]";"ANC1";"O7";"NO_DEP";"APP4";"PAP2";"HORS_FFT_OUI";"SER3";"TU1";"NB_HF_3";"SD_Ds_FT_2"
"3516";"RESIL_NON";"[26:40]";"ANC4";"O3O4";"NO_DEP";"APP2";"PAP2";"HORS_FFT_OUI";"SER3";"TU3";"NB_HF_2";"SD_Ds_FT_1"
"3517";"RESIL_NON";"[61:110]";"ANC4";"O7";"NO_DEP";"APP4";"PAP2";"HORS_FFT_OUI";"SER1";"TU1";"NB_HF_3";"SD_Ds_FT_2"
"3518";"RESIL_OUI";"[61:110]";"ANC1";"O1O2";"NO_DEP";"APP0";"Autres";"HORS_FFT_NON";"SER1";"TU1";"NB_HF_0";"SD_Ds_FT_0"
"3519";"RESIL_NON";"[41:60]";"ANC3";"O3O4";"DEP";"APP3";"PAP2";"HORS_FFT_OUI";"SER2";"TU4";"NB_HF_3";"SD_Ds_FT_0"
"3520";"RESIL_NON";"[0:25]";"ANC4";"O5O6";"DEP";"APP4";"PAP2";"HORS_FFT_OUI";"SER3";"TU3";"NB_HF_3";"SD_Ds_FT_2"
"3521";"RESIL_NON";"[0:25]";"ANC4";"O1O2";"DEP";"APP1";"PAP2";"HORS_FFT_OUI";"SER1";"TU4";"NB_HF_1";"SD_Ds_FT_0"
"3522";"RESIL_OUI";"[61:110]";"ANC2";"O7";"NO_DEP";"APP3";"PAP3";"HORS_FFT_NON";"SER2";"TU1";"NB_HF_0";"SD_Ds_FT_2"
"3523";"RESIL_OUI";"[26:40]";"ANC1";"O3O4";"NO_DEP";"APP0";"Autres";"HORS_FFT_NON";"SER2";"TU1";"NB_HF_0";"SD_Ds_FT_0"
"3524";"RESIL_NON";"[41:60]";"ANC4";"O1O2";"DEP";"APP2";"PAP2";"HORS_FFT_OUI";"SER2";"TU3";"NB_HF_2";"SD_Ds_FT_1"
"3525";"RESIL_NON";"[0:25]";"ANC2";"O3O4";"DEP";"APP3";"PAP2";"HORS_FFT_OUI";"SER1";"TU3";"NB_HF_3";"SD_Ds_FT_2"
"3526";"RESIL_OUI";"[26:40]";"ANC2";"O1O2";"NO_DEP";"APP1";"PAP3";"HORS_FFT_OUI";"SER2";"TU2";"NB_HF_1";"SD_Ds_FT_1"
"3527";"RESIL_NON";"[26:40]";"ANC4";"O3O4";"DEP";"APP3";"PAP2";"HORS_FFT_OUI";"SER2";"TU3";"NB_HF_3";"SD_Ds_FT_2"
"3528";"RESIL_NON";"[26:40]";"ANC4";"O1O2";"DEP";"APP2";"PAP2";"HORS_FFT_OUI";"SER3";"TU4";"NB_HF_1";"SD_Ds_FT_1"
"3529";"RESIL_OUI";"[41:60]";"ANC1";"O1O2";"NO_DEP";"APP0";"Autres";"HORS_FFT_NON";"SER3";"TU1";"NB_HF_0";"SD_Ds_FT_0"
"3530";"RESIL_OUI";"[41:60]";"ANC2";"O1O2";"DEP";"APP2";"PAP2";"HORS_FFT_OUI";"SER2";"TU3";"NB_HF_2";"SD_Ds_FT_1"
"3531";"RESIL_OUI";"[41:60]";"ANC2";"O7";"NO_DEP";"APP0";"Autres";"HORS_FFT_NON";"SER2";"TU1";"NB_HF_0";"SD_Ds_FT_0"
"3532";"RESIL_NON";"[41:60]";"ANC4";"O3O4";"DEP";"APP4";"PAP2";"HORS_FFT_OUI";"SER2";"TU3";"NB_HF_3";"SD_Ds_FT_0"
"3533";"RESIL_NON";"[26:40]";"ANC3";"O7";"NO_DEP";"APP4";"PAP2";"HORS_FFT_OUI";"SER1";"TU1";"NB_HF_3";"SD_Ds_FT_2"
"3534";"RESIL_NON";"[26:40]";"ANC1";"O1O2";"DEP";"APP2";"PAP3";"HORS_FFT_NON";"SER3";"TU4";"NB_HF_0";"SD_Ds_FT_1"
"3535";"RESIL_OUI";"[26:40]";"ANC2";"O1O2";"NO_DEP";"APP0";"Autres";"HORS_FFT_NON";"SER2";"TU1";"NB_HF_0";"SD_Ds_FT_0"
"3536";"RESIL_NON";"[41:60]";"ANC4";"O1O2";"NO_DEP";"APP0";"Autres";"HORS_FFT_NON";"SER2";"TU1";"NB_HF_0";"SD_Ds_FT_0"
"3537";"RESIL_OUI";"[0:25]";"ANC2";"O7";"NO_DEP";"APP4";"PAP2";"HORS_FFT_OUI";"SER1";"TU1";"NB_HF_3";"SD_Ds_FT_2"
"3538";"RESIL_NON";"[0:25]";"ANC1";"O3O4";"DEP";"APP4";"PAP2";"HORS_FFT_NON";"SER4";"TU4";"NB_HF_0";"SD_Ds_FT_0"
"3539";"RESIL_NON";"[26:40]";"ANC4";"O7";"NO_DEP";"APP4";"PAP2";"HORS_FFT_OUI";"SER4";"TU1";"NB_HF_3";"SD_Ds_FT_2"
"3540";"RESIL_OUI";"[0:25]";"ANC2";"O7";"NO_DEP";"APP4";"PAP2";"HORS_FFT_OUI";"SER1";"TU1";"NB_HF_3";"SD_Ds_FT_2"
"3541";"RESIL_NON";"[26:40]";"ANC2";"O1O2";"NO_DEP";"APP1";"PAP3";"HORS_FFT_OUI";"SER3";"TU3";"NB_HF_1";"SD_Ds_FT_1"
"3542";"RESIL_NON";"[41:60]";"ANC4";"O3O4";"DEP";"APP3";"PAP2";"HORS_FFT_OUI";"SER3";"TU3";"NB_HF_3";"SD_Ds_FT_2"
"3543";"RESIL_NON";"[61:110]";"ANC4";"O5O6";"NO_DEP";"APP4";"PAP2";"HORS_FFT_OUI";"SER4";"TU2";"NB_HF_3";"SD_Ds_FT_2"
"3544";"RESIL_NON";"[41:60]";"ANC3";"O3O4";"DEP";"APP3";"PAP2";"HORS_FFT_OUI";"SER1";"TU4";"NB_HF_1";"SD_Ds_FT_1"
"3545";"RESIL_NON";"[41:60]";"ANC4";"O3O4";"NO_DEP";"APP2";"PAP2";"HORS_FFT_OUI";"SER1";"TU2";"NB_HF_2";"SD_Ds_FT_2"
"3546";"RESIL_NON";"[26:40]";"ANC4";"O7";"NO_DEP";"APP4";"PAP3";"HORS_FFT_NON";"SER3";"TU1";"NB_HF_0";"SD_Ds_FT_2"
"3547";"RESIL_NON";"[26:40]";"ANC4";"O3O4";"DEP";"APP3";"PAP2";"HORS_FFT_OUI";"SER3";"TU4";"NB_HF_3";"SD_Ds_FT_1"
"3548";"RESIL_NON";"[26:40]";"ANC4";"O5O6";"DEP";"APP4";"PAP2";"HORS_FFT_NON";"SER3";"TU3";"NB_HF_0";"SD_Ds_FT_2"
"3549";"RESIL_OUI";"[61:110]";"ANC1";"O1O2";"NO_DEP";"APP1";"PAP2";"HORS_FFT_OUI";"SER2";"TU2";"NB_HF_1";"SD_Ds_FT_1"
"3550";"RESIL_OUI";"[61:110]";"ANC1";"O7";"NO_DEP";"APP0";"Autres";"HORS_FFT_NON";"SER2";"TU1";"NB_HF_0";"SD_Ds_FT_0"
"3551";"RESIL_NON";"[61:110]";"ANC2";"O1O2";"NO_DEP";"APP1";"PAP2";"HORS_FFT_OUI";"SER4";"TU2";"NB_HF_1";"SD_Ds_FT_1"
"3552";"RESIL_NON";"[61:110]";"ANC3";"O3O4";"NO_DEP";"APP3";"PAP3";"HORS_FFT_NON";"SER3";"TU3";"NB_HF_0";"SD_Ds_FT_2"
"3553";"RESIL_NON";"[26:40]";"ANC2";"O7";"NO_DEP";"APP4";"PAP3";"HORS_FFT_OUI";"SER3";"TU1";"NB_HF_3";"SD_Ds_FT_2"
"3554";"RESIL_NON";"[61:110]";"ANC4";"O7";"NO_DEP";"APP4";"PAP2";"HORS_FFT_OUI";"SER2";"TU1";"NB_HF_3";"SD_Ds_FT_2"
"3555";"RESIL_OUI";"[0:25]";"ANC4";"O1O2";"DEP";"APP2";"PAP2";"HORS_FFT_OUI";"SER2";"TU3";"NB_HF_2";"SD_Ds_FT_1"
"3556";"RESIL_NON";"[41:60]";"ANC2";"O1O2";"NO_DEP";"APP1";"PAP3";"HORS_FFT_OUI";"SER4";"TU3";"NB_HF_1";"SD_Ds_FT_2"
"3557";"RESIL_NON";"[0:25]";"ANC4";"O1O2";"NO_DEP";"APP1";"PAP3";"HORS_FFT_OUI";"SER4";"TU3";"NB_HF_1";"SD_Ds_FT_1"
"3558";"RESIL_OUI";"[41:60]";"ANC1";"O3O4";"NO_DEP";"APP0";"Autres";"HORS_FFT_NON";"SER1";"TU1";"NB_HF_0";"SD_Ds_FT_0"
"3559";"RESIL_NON";"[61:110]";"ANC4";"O1O2";"DEP";"APP1";"PAP2";"HORS_FFT_OUI";"SER3";"TU3";"NB_HF_2";"SD_Ds_FT_1"
"3560";"RESIL_NON";"[41:60]";"ANC2";"O1O2";"DEP";"APP2";"PAP2";"HORS_FFT_OUI";"SER3";"TU4";"NB_HF_1";"SD_Ds_FT_1"
"3561";"RESIL_NON";"[0:25]";"ANC3";"O1O2";"DEP";"APP1";"PAP3";"HORS_FFT_NON";"SER3";"TU3";"NB_HF_0";"SD_Ds_FT_1"
"3562";"RESIL_NON";"[26:40]";"ANC4";"O3O4";"DEP";"APP3";"PAP2";"HORS_FFT_OUI";"SER3";"TU4";"NB_HF_1";"SD_Ds_FT_2"
"3563";"RESIL_NON";"[0:25]";"ANC3";"O3O4";"DEP";"APP4";"PAP2";"HORS_FFT_OUI";"SER2";"TU3";"NB_HF_3";"SD_Ds_FT_1"
"3564";"RESIL_NON";"[41:60]";"ANC4";"O3O4";"NO_DEP";"APP2";"PAP2";"HORS_FFT_OUI";"SER2";"TU2";"NB_HF_1";"SD_Ds_FT_2"
"3565";"RESIL_OUI";"[41:60]";"ANC1";"O1O2";"NO_DEP";"APP1";"PAP3";"HORS_FFT_NON";"SER2";"TU2";"NB_HF_0";"SD_Ds_FT_1"
"3566";"RESIL_NON";"[41:60]";"ANC4";"O3O4";"DEP";"APP2";"PAP2";"HORS_FFT_OUI";"SER3";"TU3";"NB_HF_3";"SD_Ds_FT_2"
"3567";"RESIL_NON";"[41:60]";"ANC2";"O3O4";"NO_DEP";"APP2";"PAP2";"HORS_FFT_OUI";"SER3";"TU2";"NB_HF_2";"SD_Ds_FT_2"
"3568";"RESIL_NON";"[41:60]";"ANC4";"O3O4";"DEP";"APP3";"PAP2";"HORS_FFT_OUI";"SER2";"TU3";"NB_HF_3";"SD_Ds_FT_2"
"3569";"RESIL_NON";"[61:110]";"ANC4";"O1O2";"DEP";"APP2";"PAP2";"HORS_FFT_NON";"SER2";"TU4";"NB_HF_0";"SD_Ds_FT_1"
"3570";"RESIL_NON";"[26:40]";"ANC3";"O3O4";"NO_DEP";"APP3";"PAP3";"HORS_FFT_OUI";"SER2";"TU3";"NB_HF_1";"SD_Ds_FT_1"
"3571";"RESIL_NON";"[41:60]";"ANC4";"O1O2";"NO_DEP";"APP1";"PAP3";"HORS_FFT_OUI";"SER2";"TU2";"NB_HF_1";"SD_Ds_FT_1"
"3572";"RESIL_NON";"[26:40]";"ANC2";"O5O6";"DEP";"APP4";"PAP2";"HORS_FFT_NON";"SER3";"TU4";"NB_HF_0";"SD_Ds_FT_0"
"3573";"RESIL_NON";"[41:60]";"ANC4";"O7";"NO_DEP";"APP4";"PAP3";"HORS_FFT_NON";"SER3";"TU1";"NB_HF_0";"SD_Ds_FT_2"
"3574";"RESIL_NON";"[26:40]";"ANC2";"O7";"NO_DEP";"APP3";"PAP3";"HORS_FFT_NON";"SER3";"TU1";"NB_HF_0";"SD_Ds_FT_2"
"3575";"RESIL_NON";"[61:110]";"ANC1";"O3O4";"NO_DEP";"APP3";"PAP3";"HORS_FFT_NON";"SER2";"TU2";"NB_HF_0";"SD_Ds_FT_2"
"3576";"RESIL_NON";"[41:60]";"ANC3";"O1O2";"NO_DEP";"APP1";"PAP2";"HORS_FFT_OUI";"SER4";"TU3";"NB_HF_1";"SD_Ds_FT_1"
"3577";"RESIL_NON";"[61:110]";"ANC4";"O5O6";"NA";"APPNA";"Autres";"NA";"SER3";"TUNA";"NB_HF_NA";"NB_HF_NA"
"3578";"RESIL_NON";"[61:110]";"ANC2";"O1O2";"DEP";"APP1";"PAP3";"HORS_FFT_NON";"SER2";"TU3";"NB_HF_0";"SD_Ds_FT_1"
"3579";"RESIL_OUI";"[61:110]";"ANC1";"O1O2";"NO_DEP";"APP1";"PAP2";"HORS_FFT_OUI";"SER3";"TU4";"NB_HF_1";"SD_Ds_FT_1"
"3580";"RESIL_NON";"[41:60]";"ANC4";"O3O4";"DEP";"APP3";"PAP2";"HORS_FFT_NON";"SER2";"TU4";"NB_HF_0";"SD_Ds_FT_1"
"3581";"RESIL_NON";"[0:25]";"ANC1";"O7";"NO_DEP";"APP4";"PAP2";"HORS_FFT_OUI";"SER2";"TU1";"NB_HF_3";"SD_Ds_FT_2"
"3582";"RESIL_OUI";"[41:60]";"ANC1";"O7";"NO_DEP";"APP4";"PAP2";"HORS_FFT_OUI";"SER2";"TU1";"NB_HF_3";"SD_Ds_FT_2"
"3583";"RESIL_OUI";"[0:25]";"ANC1";"O3O4";"DEP";"APP3";"PAP2";"HORS_FFT_OUI";"SER1";"TU4";"NB_HF_3";"SD_Ds_FT_1"
"3584";"RESIL_NON";"[26:40]";"ANC4";"O3O4";"NO_DEP";"APP3";"PAP2";"HORS_FFT_OUI";"SER4";"TU3";"NB_HF_3";"SD_Ds_FT_2"
"3585";"RESIL_OUI";"[41:60]";"ANC2";"O3O4";"NO_DEP";"APP0";"Autres";"HORS_FFT_NON";"SER3";"TU1";"NB_HF_0";"SD_Ds_FT_0"
"3586";"RESIL_NON";"[26:40]";"ANC2";"O3O4";"NA";"APPNA";"Autres";"NA";"SER4";"TUNA";"NB_HF_NA";"NB_HF_NA"
"3587";"RESIL_NON";"[26:40]";"ANC1";"O3O4";"NO_DEP";"APP3";"PAP3";"HORS_FFT_OUI";"SER4";"TU3";"NB_HF_1";"SD_Ds_FT_2"
"3588";"RESIL_NON";"[0:25]";"ANC1";"O3O4";"DEP";"APP3";"PAP2";"HORS_FFT_NON";"SER1";"TU3";"NB_HF_0";"SD_Ds_FT_2"
"3589";"RESIL_NON";"[26:40]";"ANC4";"O5O6";"DEP";"APP4";"PAP2";"HORS_FFT_OUI";"SER3";"TU3";"NB_HF_3";"SD_Ds_FT_2"
"3590";"RESIL_NON";"[61:110]";"ANC4";"O1O2";"DEP";"APP1";"PAP2";"HORS_FFT_OUI";"SER1";"TU2";"NB_HF_1";"SD_Ds_FT_1"
"3591";"RESIL_NON";"[61:110]";"ANC4";"O1O2";"DEP";"APP2";"PAP2";"HORS_FFT_OUI";"SER3";"TU4";"NB_HF_2";"SD_Ds_FT_1"
"3592";"RESIL_NON";"[26:40]";"ANC3";"O3O4";"DEP";"APP3";"PAP2";"HORS_FFT_NON";"SER1";"TU4";"NB_HF_0";"SD_Ds_FT_0"
"3593";"RESIL_OUI";"[41:60]";"ANC2";"O1O2";"NO_DEP";"APP1";"PAP3";"HORS_FFT_NON";"SER1";"TU3";"NB_HF_0";"SD_Ds_FT_1"
"3594";"RESIL_OUI";"[41:60]";"ANC1";"O1O2";"NO_DEP";"APP1";"PAP2";"HORS_FFT_OUI";"SER1";"TU2";"NB_HF_1";"SD_Ds_FT_1"
"3595";"RESIL_NON";"[41:60]";"ANC4";"O7";"NO_DEP";"APP4";"PAP3";"HORS_FFT_OUI";"SER4";"TU1";"NB_HF_3";"SD_Ds_FT_2"
"3596";"RESIL_OUI";"[41:60]";"ANC2";"O1O2";"NO_DEP";"APP1";"PAP3";"HORS_FFT_NON";"SER2";"TU3";"NB_HF_0";"SD_Ds_FT_1"
"3597";"RESIL_NON";"[0:25]";"ANC2";"O3O4";"DEP";"APP2";"PAP2";"HORS_FFT_NON";"SER2";"TU3";"NB_HF_0";"SD_Ds_FT_2"
"3598";"RESIL_NON";"[41:60]";"ANC4";"O3O4";"DEP";"APP3";"PAP2";"HORS_FFT_OUI";"SER4";"TU3";"NB_HF_3";"SD_Ds_FT_2"
"3599";"RESIL_OUI";"[26:40]";"ANC1";"O1O2";"DEP";"APP1";"PAP2";"HORS_FFT_OUI";"SER1";"TU3";"NB_HF_1";"SD_Ds_FT_1"
"3600";"RESIL_NON";"[61:110]";"ANC2";"O3O4";"NO_DEP";"APP0";"Autres";"HORS_FFT_NON";"SER2";"TU1";"NB_HF_0";"SD_Ds_FT_0"
"3601";"RESIL_NON";"[26:40]";"ANC4";"O5O6";"DEP";"APP4";"PAP2";"HORS_FFT_NON";"SER2";"TU4";"NB_HF_0";"SD_Ds_FT_2"
"3602";"RESIL_OUI";"[41:60]";"ANC1";"O1O2";"NO_DEP";"APP0";"Autres";"HORS_FFT_NON";"SER1";"TU1";"NB_HF_0";"SD_Ds_FT_0"
"3603";"RESIL_NON";"[41:60]";"ANC4";"O1O2";"DEP";"APP1";"PAP3";"HORS_FFT_NON";"SER2";"TU4";"NB_HF_0";"SD_Ds_FT_1"
"3604";"RESIL_NON";"[41:60]";"ANC4";"O3O4";"NO_DEP";"APP3";"PAP3";"HORS_FFT_NON";"SER4";"TU2";"NB_HF_0";"SD_Ds_FT_2"
"3605";"RESIL_NON";"[26:40]";"ANC2";"O7";"NO_DEP";"APP4";"PAP3";"HORS_FFT_OUI";"SER2";"TU1";"NB_HF_3";"SD_Ds_FT_2"
"3606";"RESIL_NON";"[26:40]";"ANC4";"O7";"NA";"APPNA";"Autres";"NA";"SER3";"TU1";"NB_HF_NA";"NB_HF_NA"
"3607";"RESIL_NON";"[61:110]";"ANC4";"O5O6";"NO_DEP";"APP4";"PAP2";"HORS_FFT_OUI";"SER2";"TU3";"NB_HF_3";"SD_Ds_FT_2"
"3608";"RESIL_NON";"[61:110]";"ANC2";"O3O4";"NO_DEP";"APP2";"PAP3";"HORS_FFT_NON";"SER2";"TU3";"NB_HF_0";"SD_Ds_FT_1"
"3609";"RESIL_NON";"[26:40]";"ANC2";"O3O4";"NO_DEP";"APP3";"PAP3";"HORS_FFT_OUI";"SER3";"TU3";"NB_HF_2";"SD_Ds_FT_2"
"3610";"RESIL_NON";"[61:110]";"ANC2";"O3O4";"DEP";"APP4";"PAP2";"HORS_FFT_OUI";"SER3";"TU4";"NB_HF_3";"SD_Ds_FT_2"
"3611";"RESIL_NON";"[61:110]";"ANC4";"O3O4";"NO_DEP";"APP3";"PAP3";"HORS_FFT_OUI";"SER1";"TU3";"NB_HF_1";"SD_Ds_FT_2"
"3612";"RESIL_OUI";"[41:60]";"ANC1";"O3O4";"NO_DEP";"APP0";"Autres";"HORS_FFT_NON";"SER3";"TU1";"NB_HF_0";"SD_Ds_FT_0"
"3613";"RESIL_NON";"[61:110]";"ANC1";"O3O4";"NO_DEP";"APP2";"PAP3";"HORS_FFT_NON";"SER4";"TU2";"NB_HF_0";"SD_Ds_FT_2"
"3614";"RESIL_NON";"[41:60]";"ANC1";"O5O6";"NO_DEP";"APP0";"Autres";"HORS_FFT_NON";"SER1";"TU1";"NB_HF_0";"SD_Ds_FT_0"
"3615";"RESIL_NON";"[61:110]";"ANC3";"O3O4";"DEP";"APP2";"PAP2";"HORS_FFT_OUI";"SER2";"TU4";"NB_HF_1";"SD_Ds_FT_2"
"3616";"RESIL_NON";"[0:25]";"ANC4";"O5O6";"NO_DEP";"APP4";"PAP3";"HORS_FFT_NON";"SER1";"TU2";"NB_HF_0";"SD_Ds_FT_2"
"3617";"RESIL_NON";"[61:110]";"ANC2";"O1O2";"NO_DEP";"APP1";"PAP2";"HORS_FFT_OUI";"SER4";"TU3";"NB_HF_1";"SD_Ds_FT_1"
"3618";"RESIL_NON";"[41:60]";"ANC4";"O5O6";"NO_DEP";"APP4";"PAP3";"HORS_FFT_NON";"SER2";"TU2";"NB_HF_0";"SD_Ds_FT_2"
